job_id,company_id,title,seniority,location,industry,in_actual_salary,in_salary_min,in_salary_max,required_skills_raw,in_required_skills_normalized,posted_date
J00890,CO0172,Senior Energy Role,Senior,"Los Angeles, CA",Energy,156043,120000,160000,"[""Communication"", ""AI/ML"", ""Project Management""]","[""Communication"", ""Machine Learning"", ""Project Management""]",2024-01-14
J00891,CO0115,Mid Healthcare Role,Mid,"Austin, TX",Healthcare,94911,75000,110000,"[""py"", ""kubernetes"", ""R"", ""TensorFlow"", ""java""]","[""Python"", ""Docker"", ""R"", ""TensorFlow"", ""Java""]",2024-01-29
J00892,CO0090,Senior Consulting Role,Senior,Remote,Consulting,124102,113000,153000,"[""presentation"", ""node.js"", ""PostgreSQL"", ""tf"", ""docker""]","[""Communication"", ""JavaScript"", ""SQL"", ""TensorFlow"", ""Docker""]",2024-01-24
J00893,CO0000,Entry Finance Role,Entry,"Boston, MA",Finance,66175,57000,82000,"[""scrum"", ""JavaScript"", ""Machine Learning"", ""data analytics"", ""natural language processing""]","[""Project Management"", ""JavaScript"", ""Machine Learning"", ""Data Analysis"", ""NLP""]",2024-01-18
J00894,CO0034,Entry Finance Role,Entry,Remote,Finance,81203,58000,83000,"[""MySQL"", ""Statistics"", ""Python"", ""data analytics"", ""docker""]","[""SQL"", ""Statistics"", ""Python"", ""Data Analysis"", ""Docker""]",2024-02-27
J00895,CO0129,Entry Consulting Role,Entry,"Austin, TX",Consulting,88159,70000,95000,"[""pytorch"", ""postgres"", ""communication""]","[""TensorFlow"", ""SQL"", ""Communication""]",2024-02-27
J00896,CO0139,Mid Technology Role,Mid,"San Francisco, CA",Technology,120562,110000,145000,"[""team lead"", ""py"", ""spreadsheets""]","[""Leadership"", ""Python"", ""Excel""]",2024-01-10
J00897,CO0028,Senior Manufacturing Role,Senior,"Chicago, IL",Manufacturing,146732,128000,168000,"[""ML"", ""TensorFlow"", ""postgres"", ""R programming""]","[""Machine Learning"", ""TensorFlow"", ""SQL"", ""R""]",2024-02-14
J00898,CO0040,Mid Healthcare Role,Mid,"San Francisco, CA",Healthcare,142933,110000,145000,"[""spreadsheets"", ""TensorFlow""]","[""Excel"", ""TensorFlow""]",2024-01-23
J00899,CO0073,Senior Retail Role,Senior,"Los Angeles, CA",Retail,141369,120000,160000,"[""java"", ""AI/ML"", ""tensorflow"", ""k8s""]","[""Java"", ""Machine Learning"", ""TensorFlow"", ""Docker""]",2024-02-25
J00900,CO0180,Senior Transportation Role,Senior,"Atlanta, GA",Transportation,113422,105000,145000,"[""Python"", ""Docker"", ""Machine Learning"", ""node.js""]","[""Python"", ""Docker"", ""Machine Learning"", ""JavaScript""]",2024-01-16
J00901,CO0016,Senior Technology Role,Senior,"Los Angeles, CA",Technology,133393,120000,160000,"[""pytorch"", ""excel"", ""Machine Learning"", ""cloud""]","[""TensorFlow"", ""Excel"", ""Machine Learning"", ""Cloud""]",2024-02-13
J00902,CO0015,Mid Media Role,Mid,"New York, NY",Media,118016,93000,128000,"[""statistical analysis"", ""leadership"", ""Excel"", ""r""]","[""Statistics"", ""Leadership"", ""Excel"", ""R""]",2024-01-11
J00903,CO0002,Mid Finance Role,Mid,Remote,Finance,94432,78000,113000,"[""java"", ""communication"", ""tf""]","[""Java"", ""Communication"", ""TensorFlow""]",2024-02-01
J00904,CO0091,Mid Finance Role,Mid,Remote,Finance,101352,98000,133000,"[""presentation"", ""excel"", ""node.js"", ""Cloud"", ""PM""]","[""Communication"", ""Excel"", ""JavaScript"", ""Cloud"", ""Project Management""]",2024-01-17
J00905,CO0197,Lead Consulting Role,Lead,"Boston, MA",Consulting,168223,147000,207000,"[""js"", ""tableau"", ""Machine Learning"", ""data analysis"", ""azure""]","[""JavaScript"", ""Tableau"", ""Machine Learning"", ""Data Analysis"", ""Cloud""]",2024-01-05
J00906,CO0012,Entry Media Role,Entry,"San Francisco, CA",Media,83740,75000,100000,"[""tableau"", ""Project Management"", ""Cloud""]","[""Tableau"", ""Project Management"", ""Cloud""]",2024-02-04
J00907,CO0111,Senior Technology Role,Senior,"Chicago, IL",Technology,117367,108000,148000,"[""excel"", ""analytics"", ""py"", ""presentation"", ""java""]","[""Excel"", ""Data Analysis"", ""Python"", ""Communication"", ""Java""]",2024-01-23
J00908,CO0047,Entry Finance Role,Entry,"Seattle, WA",Finance,93346,70000,95000,"[""kubernetes"", ""Machine Learning""]","[""Docker"", ""Machine Learning""]",2024-02-02
J00909,CO0005,Mid Education Role,Mid,"Atlanta, GA",Education,74769,70000,105000,"[""kubernetes"", ""communication""]","[""Docker"", ""Communication""]",2024-02-06
J00910,CO0105,Entry Energy Role,Entry,"New York, NY",Energy,78774,63000,88000,"[""machine learning"", ""text mining""]","[""Machine Learning"", ""NLP""]",2024-01-30
J00911,CO0064,Senior Manufacturing Role,Senior,"Atlanta, GA",Manufacturing,137320,110000,150000,"[""scrum"", ""ML"", ""Communication"", ""javascript"", ""stats""]","[""Project Management"", ""Machine Learning"", ""Communication"", ""JavaScript"", ""Statistics""]",2024-02-19
J00912,CO0091,Senior Finance Role,Senior,Remote,Finance,159173,133000,173000,"[""postgres"", ""scrum""]","[""SQL"", ""Project Management""]",2024-01-25
J00913,CO0114,Mid Technology Role,Mid,"New York, NY",Technology,105514,88000,123000,"[""NLP"", ""AWS"", ""team lead"", ""Java""]","[""NLP"", ""Cloud"", ""Leadership"", ""Java""]",2024-02-24
J00914,CO0123,Mid Healthcare Role,Mid,"Denver, CO",Healthcare,115491,83000,118000,"[""project management"", ""data analysis""]","[""Project Management"", ""Data Analysis""]",2024-02-24
J00915,CO0003,Lead Retail Role,Lead,"San Francisco, CA",Retail,214931,155000,215000,"[""Tableau"", ""NLP"", ""data analysis""]","[""Tableau"", ""NLP"", ""Data Analysis""]",2024-01-22
J00916,CO0047,Mid Finance Role,Mid,"Chicago, IL",Finance,104105,83000,118000,"[""R programming"", ""analytics"", ""tensorflow""]","[""R"", ""Data Analysis"", ""TensorFlow""]",2024-01-07
J00917,CO0198,Entry Technology Role,Entry,"Boston, MA",Technology,80855,62000,87000,"[""data analytics"", ""AWS"", ""AI/ML"", ""Statistics""]","[""Data Analysis"", ""Cloud"", ""Machine Learning"", ""Statistics""]",2024-02-07
J00918,CO0078,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,191384,167000,227000,"[""cloud"", ""Excel"", ""Python3"", ""docker"", ""team lead""]","[""Cloud"", ""Excel"", ""Python"", ""Docker"", ""Leadership""]",2024-01-23
J00919,CO0111,Senior Technology Role,Senior,"New York, NY",Technology,135075,123000,163000,"[""SQL"", ""data analysis"", ""Python3""]","[""SQL"", ""Data Analysis"", ""Python""]",2024-01-23
J00920,CO0032,Mid Consulting Role,Mid,"Atlanta, GA",Consulting,81330,75000,110000,"[""spreadsheets"", ""cloud"", ""data analytics"", ""postgres""]","[""Excel"", ""Cloud"", ""Data Analysis"", ""SQL""]",2024-02-26
J00921,CO0066,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,198365,167000,227000,"[""excel"", ""r"", ""cloud"", ""data visualization""]","[""Excel"", ""R"", ""Cloud"", ""Tableau""]",2024-01-04
J00922,CO0121,Mid Healthcare Role,Mid,"Seattle, WA",Healthcare,119600,90000,125000,"[""stats"", ""team lead"", ""java""]","[""Statistics"", ""Leadership"", ""Java""]",2024-01-15
J00923,CO0045,Entry Education Role,Entry,Remote,Education,65600,53000,78000,"[""statistical analysis"", ""leadership"", ""Java"", ""presentation""]","[""Statistics"", ""Leadership"", ""Java"", ""Communication""]",2024-01-29
J00924,CO0085,Lead Technology Role,Lead,Remote,Technology,193811,143000,203000,"[""python"", ""NLP""]","[""Python"", ""NLP""]",2024-01-12
J00925,CO0147,Entry Transportation Role,Entry,"Denver, CO",Transportation,70928,58000,83000,"[""PostgreSQL"", ""Project Management"", ""k8s""]","[""SQL"", ""Project Management"", ""Docker""]",2024-01-07
J00926,CO0109,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,139692,135000,175000,"[""Cloud"", ""Leadership"", ""Java"", ""Tableau""]","[""Cloud"", ""Leadership"", ""Java"", ""Tableau""]",2024-01-03
J00927,CO0196,Entry Technology Role,Entry,"Austin, TX",Technology,73967,50000,75000,"[""spreadsheets"", ""python"", ""kubernetes"", ""tensorflow""]","[""Excel"", ""Python"", ""Docker"", ""TensorFlow""]",2024-01-06
J00928,CO0079,Lead Retail Role,Lead,"Chicago, IL",Retail,141618,138000,198000,"[""tf"", ""sql""]","[""TensorFlow"", ""SQL""]",2024-02-05
J00929,CO0008,Senior Healthcare Role,Senior,"Austin, TX",Healthcare,145340,130000,170000,"[""statistics"", ""cloud"", ""data analytics"", ""text mining""]","[""Statistics"", ""Cloud"", ""Data Analysis"", ""NLP""]",2024-01-16
J00930,CO0027,Mid Consulting Role,Mid,"Boston, MA",Consulting,98851,92000,127000,"[""js"", ""project management"", ""excel"", ""data visualization"", ""pytorch""]","[""JavaScript"", ""Project Management"", ""Excel"", ""Tableau"", ""TensorFlow""]",2024-01-16
J00931,CO0117,Mid Healthcare Role,Mid,"Los Angeles, CA",Healthcare,93053,80000,115000,"[""text mining"", ""machine learning"", ""statistical analysis""]","[""NLP"", ""Machine Learning"", ""Statistics""]",2024-02-06
J00932,CO0076,Lead Education Role,Lead,"New York, NY",Education,156714,153000,213000,"[""node.js"", ""azure"", ""statistics""]","[""JavaScript"", ""Cloud"", ""Statistics""]",2024-01-31
J00933,CO0140,Lead Education Role,Lead,"Austin, TX",Education,184105,145000,205000,"[""scrum"", ""Leadership"", ""data analytics"", ""natural language processing""]","[""Project Management"", ""Leadership"", ""Data Analysis"", ""NLP""]",2024-01-17
J00934,CO0193,Senior Manufacturing Role,Senior,"Seattle, WA",Manufacturing,130735,130000,170000,"[""k8s"", ""Statistics"", ""r"", ""Java""]","[""Docker"", ""Statistics"", ""R"", ""Java""]",2024-02-22
J00935,CO0126,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,191376,152000,212000,"[""ML"", ""excel""]","[""Machine Learning"", ""Excel""]",2024-02-20
J00936,CO0194,Mid Retail Role,Mid,"Denver, CO",Retail,110750,83000,118000,"[""SQL"", ""agile"", ""stats"", ""docker""]","[""SQL"", ""Project Management"", ""Statistics"", ""Docker""]",2024-01-21
J00937,CO0159,Entry Retail Role,Entry,"Denver, CO",Retail,56470,53000,78000,"[""java"", ""spreadsheets"", ""MySQL""]","[""Java"", ""Excel"", ""SQL""]",2024-02-21
J00938,CO0075,Mid Manufacturing Role,Mid,"San Francisco, CA",Manufacturing,90172,90000,125000,"[""spreadsheets"", ""presentation""]","[""Excel"", ""Communication""]",2024-02-09
J00939,CO0016,Senior Technology Role,Senior,"New York, NY",Technology,141346,128000,168000,"[""postgres"", ""spreadsheets""]","[""SQL"", ""Excel""]",2024-02-11
J00940,CO0143,Lead Energy Role,Lead,"Los Angeles, CA",Energy,158962,155000,215000,"[""data analysis"", ""python"", ""Docker""]","[""Data Analysis"", ""Python"", ""Docker""]",2024-02-12
J00941,CO0175,Entry Consulting Role,Entry,"Seattle, WA",Consulting,80542,80000,105000,"[""R programming"", ""k8s"", ""AWS"", ""agile"", ""Tableau""]","[""R"", ""Docker"", ""Cloud"", ""Project Management"", ""Tableau""]",2024-02-24
J00942,CO0125,Lead Finance Role,Lead,"San Francisco, CA",Finance,208278,175000,235000,"[""leadership"", ""js"", ""NLP""]","[""Leadership"", ""JavaScript"", ""NLP""]",2024-02-01
J00943,CO0114,Mid Technology Role,Mid,"New York, NY",Technology,95467,88000,123000,"[""team lead"", ""MySQL"", ""communication"", ""R programming""]","[""Leadership"", ""SQL"", ""Communication"", ""R""]",2024-02-15
J00944,CO0070,Lead Technology Role,Lead,"Austin, TX",Technology,204514,160000,220000,"[""JavaScript"", ""Python3"", ""team lead""]","[""JavaScript"", ""Python"", ""Leadership""]",2024-02-27
J00945,CO0081,Lead Energy Role,Lead,"New York, NY",Energy,229539,173000,233000,"[""dataviz"", ""machine learning"", ""data analytics"", ""k8s""]","[""Tableau"", ""Machine Learning"", ""Data Analysis"", ""Docker""]",2024-01-15
J00946,CO0121,Senior Healthcare Role,Senior,"Chicago, IL",Healthcare,136165,113000,153000,"[""Statistics"", ""project management"", ""java""]","[""Statistics"", ""Project Management"", ""Java""]",2024-01-31
J00947,CO0070,Mid Technology Role,Mid,"Austin, TX",Technology,118370,95000,130000,"[""Java"", ""kubernetes"", ""javascript"", ""data visualization"", ""Machine Learning""]","[""Java"", ""Docker"", ""JavaScript"", ""Tableau"", ""Machine Learning""]",2024-02-01
J00948,CO0039,Entry Finance Role,Entry,"Denver, CO",Finance,82228,58000,83000,"[""stats"", ""excel"", ""pytorch""]","[""Statistics"", ""Excel"", ""TensorFlow""]",2024-02-02
J00949,CO0125,Senior Finance Role,Senior,"San Francisco, CA",Finance,170224,145000,185000,"[""nlp"", ""data visualization"", ""javascript"", ""deep learning""]","[""NLP"", ""Tableau"", ""JavaScript"", ""Machine Learning""]",2024-02-26
J00950,CO0004,Mid Finance Role,Mid,"Boston, MA",Finance,115064,87000,122000,"[""Java"", ""Machine Learning"", ""PostgreSQL"", ""presentation""]","[""Java"", ""Machine Learning"", ""SQL"", ""Communication""]",2024-01-20
J00951,CO0003,Lead Retail Role,Lead,"San Francisco, CA",Retail,181994,155000,215000,"[""Java"", ""spreadsheets""]","[""Java"", ""Excel""]",2024-02-29
J00952,CO0123,Lead Healthcare Role,Lead,"Denver, CO",Healthcare,171639,148000,208000,"[""Statistics"", ""k8s"", ""ML"", ""sql""]","[""Statistics"", ""Docker"", ""Machine Learning"", ""SQL""]",2024-01-31
J00953,CO0007,Mid Manufacturing Role,Mid,"San Francisco, CA",Manufacturing,134604,100000,135000,"[""Leadership"", ""NLP"", ""scrum""]","[""Leadership"", ""NLP"", ""Project Management""]",2024-01-14
J00954,CO0173,Mid Media Role,Mid,"San Francisco, CA",Media,133108,100000,135000,"[""Java"", ""Docker"", ""project management"", ""R"", ""text mining""]","[""Java"", ""Docker"", ""Project Management"", ""R"", ""NLP""]",2024-01-21
J00955,CO0006,Mid Consulting Role,Mid,"Boston, MA",Consulting,107807,102000,137000,"[""R programming"", ""data analytics"", ""azure""]","[""R"", ""Data Analysis"", ""Cloud""]",2024-01-25
J00956,CO0006,Lead Consulting Role,Lead,"Los Angeles, CA",Consulting,211950,165000,225000,"[""presentation"", ""tensorflow"", ""analytics"", ""MySQL"", ""python""]","[""Communication"", ""TensorFlow"", ""Data Analysis"", ""SQL"", ""Python""]",2024-01-20
J00957,CO0096,Mid Finance Role,Mid,"Chicago, IL",Finance,86773,73000,108000,"[""javascript"", ""PM"", ""Java"", ""team lead""]","[""JavaScript"", ""Project Management"", ""Java"", ""Leadership""]",2024-01-03
J00958,CO0006,Lead Consulting Role,Lead,"Boston, MA",Consulting,205464,167000,227000,"[""k8s"", ""Statistics""]","[""Docker"", ""Statistics""]",2024-02-06
J00959,CO0130,Mid Energy Role,Mid,"Los Angeles, CA",Energy,99839,80000,115000,"[""Tableau"", ""tensorflow"", ""natural language processing"", ""postgres"", ""Docker""]","[""Tableau"", ""TensorFlow"", ""NLP"", ""SQL"", ""Docker""]",2024-01-22
J00960,CO0031,Senior Retail Role,Senior,"Austin, TX",Retail,133970,130000,170000,"[""leadership"", ""java"", ""PM"", ""Cloud""]","[""Leadership"", ""Java"", ""Project Management"", ""Cloud""]",2024-01-23
J00961,CO0071,Entry Finance Role,Entry,"Boston, MA",Finance,85021,62000,87000,"[""R programming"", ""tf"", ""scrum""]","[""R"", ""TensorFlow"", ""Project Management""]",2024-02-25
J00962,CO0021,Lead Finance Role,Lead,"Atlanta, GA",Finance,183354,140000,200000,"[""nlp"", ""Docker"", ""analytics"", ""tf"", ""people management""]","[""NLP"", ""Docker"", ""Data Analysis"", ""TensorFlow"", ""Leadership""]",2024-01-05
J00963,CO0177,Senior Retail Role,Senior,"Atlanta, GA",Retail,141653,115000,155000,"[""Java"", ""PM"", ""natural language processing""]","[""Java"", ""Project Management"", ""NLP""]",2024-01-15
J00964,CO0082,Mid Retail Role,Mid,"Seattle, WA",Retail,105105,105000,140000,"[""agile"", ""javascript"", ""Java""]","[""Project Management"", ""JavaScript"", ""Java""]",2024-02-24
J00965,CO0085,Senior Technology Role,Senior,Remote,Technology,147588,113000,153000,"[""Communication"", ""team lead"", ""cloud""]","[""Communication"", ""Leadership"", ""Cloud""]",2024-02-27
J00966,CO0090,Senior Consulting Role,Senior,Remote,Consulting,145589,113000,153000,"[""java"", ""nlp"", ""ML"", ""Python3""]","[""Java"", ""NLP"", ""Machine Learning"", ""Python""]",2024-01-25
J00967,CO0178,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,169809,145000,185000,"[""natural language processing"", ""pytorch"", ""gcp"", ""R""]","[""NLP"", ""TensorFlow"", ""Cloud"", ""R""]",2024-01-26
J00968,CO0018,Entry Retail Role,Entry,"Chicago, IL",Retail,71153,58000,83000,"[""Java"", ""Excel"", ""machine learning""]","[""Java"", ""Excel"", ""Machine Learning""]",2024-01-02
J00969,CO0116,Mid Transportation Role,Mid,"Denver, CO",Transportation,105527,78000,113000,"[""nlp"", ""statistical analysis"", ""js"", ""agile"", ""communication""]","[""NLP"", ""Statistics"", ""JavaScript"", ""Project Management"", ""Communication""]",2024-01-05
J00970,CO0041,Entry Energy Role,Entry,"New York, NY",Energy,70634,68000,93000,"[""k8s"", ""cloud"", ""spreadsheets"", ""statistics"", ""presentation""]","[""Docker"", ""Cloud"", ""Excel"", ""Statistics"", ""Communication""]",2024-01-12
J00971,CO0115,Entry Healthcare Role,Entry,"Austin, TX",Healthcare,54177,50000,75000,"[""AWS"", ""ML""]","[""Cloud"", ""Machine Learning""]",2024-01-16
J00972,CO0073,Senior Retail Role,Senior,Remote,Retail,137960,118000,158000,"[""data analytics"", ""nlp"", ""stats"", ""Python3"", ""java""]","[""Data Analysis"", ""NLP"", ""Statistics"", ""Python"", ""Java""]",2024-03-01
J00973,CO0081,Mid Energy Role,Mid,"Los Angeles, CA",Energy,114725,100000,135000,"[""javascript"", ""pytorch""]","[""JavaScript"", ""TensorFlow""]",2024-01-06
J00974,CO0064,Entry Manufacturing Role,Entry,"Atlanta, GA",Manufacturing,71268,50000,75000,"[""agile"", ""sql""]","[""Project Management"", ""SQL""]",2024-01-04
J00975,CO0035,Lead Retail Role,Lead,"Denver, CO",Retail,140146,138000,198000,"[""NLP"", ""py"", ""team lead""]","[""NLP"", ""Python"", ""Leadership""]",2024-02-18
J00976,CO0156,Senior Consulting Role,Senior,"San Francisco, CA",Consulting,167083,130000,170000,"[""PostgreSQL"", ""ML""]","[""SQL"", ""Machine Learning""]",2024-02-28
J00977,CO0152,Mid Education Role,Mid,"Seattle, WA",Education,112069,105000,140000,"[""communication"", ""tensorflow"", ""Java"", ""stats""]","[""Communication"", ""TensorFlow"", ""Java"", ""Statistics""]",2024-01-20
J00978,CO0097,Mid Transportation Role,Mid,"New York, NY",Transportation,94919,88000,123000,"[""MySQL"", ""r"", ""tf"", ""k8s""]","[""SQL"", ""R"", ""TensorFlow"", ""Docker""]",2024-01-13
J00979,CO0119,Entry Consulting Role,Entry,"New York, NY",Consulting,78036,68000,93000,"[""excel"", ""react""]","[""Excel"", ""JavaScript""]",2024-01-02
J00980,CO0090,Entry Consulting Role,Entry,Remote,Consulting,72910,53000,78000,"[""Data Analysis"", ""stats""]","[""Data Analysis"", ""Statistics""]",2024-02-11
J00981,CO0078,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,171767,167000,227000,"[""scrum"", ""py"", ""leadership"", ""R programming"", ""SQL""]","[""Project Management"", ""Python"", ""Leadership"", ""R"", ""SQL""]",2024-02-04
J00982,CO0175,Senior Consulting Role,Senior,"Seattle, WA",Consulting,167528,140000,180000,"[""presentation"", ""leadership"", ""Python3"", ""java""]","[""Communication"", ""Leadership"", ""Python"", ""Java""]",2024-02-29
J00983,CO0166,Entry Education Role,Entry,"New York, NY",Education,86868,73000,98000,"[""Leadership"", ""Python3""]","[""Leadership"", ""Python""]",2024-02-23
